feature_value,0,1,feature
0.5088607594936709,0.00562429696287964,0.005284015852047556,Age
0.5189873417721519,0.01124859392575928,0.007926023778071334,Age
0.5215189873417723,0.00562429696287964,0.005284015852047556,Age
0.5316455696202532,0.006749156355455568,0.0066050198150594455,Age
0.539240506329114,0.00562429696287964,0.005284015852047556,Age
0.5443037974683544,0.007874015748031496,0.007926023778071334,Age
0.5544303797468354,0.0044994375703037125,0.0066050198150594455,Age
0.5569620253164558,0.010123734533183352,0.009247027741083224,Age
0.5632911392405063,0.00562429696287964,0.005284015852047556,Age
0.569620253164557,0.007874015748031496,0.005284015852047556,Age
0.5822784810126582,0.010123734533183352,0.0066050198150594455,Age
0.5949367088607596,0.006749156355455568,0.011889035667107,Age
0.6075949367088608,0.00562429696287964,0.0066050198150594455,Age
0.6202531645569621,0.006749156355455568,0.0066050198150594455,Age
0.6329113924050633,0.008998875140607425,0.0066050198150594455,Age
0.6455696202531646,0.006749156355455568,0.005284015852047556,Age
0.6582278481012659,0.0044994375703037125,0.0066050198150594455,Age
0.6708860759493671,0.007874015748031496,0.007926023778071334,Age
0.6835443037974683,0.00562429696287964,0.0066050198150594455,Age
0.689873417721519,0.00562429696287964,0.005284015852047556,Age
0.6962025316455697,0.00562429696287964,0.007926023778071334,Age
0.7215189873417722,0.00562429696287964,0.009247027741083224,Age
0.7341772151898734,0.006749156355455568,0.005284015852047556,Age
0.7468354430379747,0.00562429696287964,0.0066050198150594455,Age
0.759493670886076,0.00562429696287964,0.005284015852047556,Age
0.7721518987341772,0.006749156355455568,0.0066050198150594455,Age
0.7974683544303798,0.00562429696287964,0.005284015852047556,Age
0.8734177215189873,0.006749156355455568,0.005284015852047556,Age
0.879746835443038,0.00562429696287964,0.005284015852047556,Age
0.9240506329113924,0.00562429696287964,0.005284015852047556,Age
1.0,0.0044994375703037125,0.0066050198150594455,Age
0.0,0.6504065040650406,0.5485232067510548,SibSp
1.0,0.17615176151761516,0.25738396624472576,SibSp
2.0,0.037940379403794036,0.046413502109704644,SibSp
3.0,0.024390243902439025,0.03375527426160337,SibSp
4.0,0.03523035230352303,0.029535864978902954,SibSp
5.0,0.024390243902439025,0.016877637130801686,SibSp
8.0,0.02981029810298103,0.016877637130801686,SibSp
10.0,0.01084010840108401,0.02531645569620253,SibSp
20.0,0.01084010840108401,0.02531645569620253,SibSp
0.0,0.7645429362880887,0.6244541484716157,Parch
1.0,0.09418282548476455,0.15283842794759825,Parch
2.0,0.08033240997229917,0.11790393013100436,Parch
3.0,0.0110803324099723,0.03056768558951965,Parch
4.0,0.019390581717451522,0.017467248908296942,Parch
5.0,0.019390581717451522,0.017467248908296942,Parch
10.0,0.0110803324099723,0.039301310043668124,Parch
0.0,0.011937557392102846,0.00522466039707419,Fare
0.002647641042560211,0.004591368227731864,0.0041797283176593526,Fare
0.003299241174529858,0.004591368227731864,0.0041797283176593526,Fare
0.004256021115143517,0.004591368227731864,0.0041797283176593526,Fare
0.004286242164302211,0.005509641873278237,0.0041797283176593526,Fare
0.004453975585615309,0.005509641873278237,0.0041797283176593526,Fare
0.004525437149455625,0.004591368227731864,0.0041797283176593526,Fare
0.004585945232596503,0.004591368227731864,0.0041797283176593526,Fare
0.004602441438469152,0.004591368227731864,0.0041797283176593526,Fare
0.0046519300560871,0.004591368227731864,0.0041797283176593526,Fare
0.004654701418673705,0.004591368227731864,0.0041797283176593526,Fare
0.004701418673705048,0.005509641873278237,0.0041797283176593526,Fare
0.0047124381392279775,0.0036730945821854912,0.00522466039707419,Fare
0.004767403497195645,0.008264462809917356,0.0073145245559038665,Fare
0.00477017485978225,0.010101010101010102,0.006269592476489028,Fare
0.004783899703068294,0.009182736455463728,0.00522466039707419,Fare
0.004825140217749917,0.004591368227731864,0.0041797283176593526,Fare
0.004946090399208182,0.004591368227731864,0.00522466039707419,Fare
0.004981854173540086,0.004591368227731864,0.00522466039707419,Fare
0.005034114153744639,0.004591368227731864,0.0041797283176593526,Fare
0.0050478389970306835,0.005509641873278237,0.00522466039707419,Fare
0.00510280435499835,0.005509641873278237,0.006269592476489028,Fare
0.005105575717584955,0.0036730945821854912,0.00522466039707419,Fare
0.00510834708017156,0.004591368227731864,0.0041797283176593526,Fare
0.00511382382052128,0.015610651974288337,0.012539184952978056,Fare
0.005130320026393929,0.012855831037649219,0.006269592476489028,Fare
0.005144044869679973,0.006427915518824609,0.006269592476489028,Fare
0.005182580006598482,0.009182736455463728,0.00522466039707419,Fare
0.005199076212471131,0.0036730945821854912,0.00522466039707419,Fare
0.005204552952820851,0.004591368227731864,0.0041797283176593526,Fare
0.005210029693170571,0.025711662075298437,0.00522466039707419,Fare
0.0052292972616298245,0.009182736455463728,0.01044932079414838,Fare
0.005298053447707027,0.0036730945821854912,0.00522466039707419,Fare
0.005311778290993072,0.027548209366391185,0.00522466039707419,Fare
0.005369515011547344,0.004591368227731864,0.0041797283176593526,Fare
0.005517980864401188,0.004591368227731864,0.0041797283176593526,Fare
0.005545496535796766,0.004591368227731864,0.0041797283176593526,Fare
0.0057104585945232595,0.004591368227731864,0.0041797283176593526,Fare
0.005715935334872979,0.008264462809917356,0.0041797283176593526,Fare
0.005729660178159022,0.0036730945821854912,0.00522466039707419,Fare
0.005839656878917849,0.004591368227731864,0.0041797283176593526,Fare
0.0059386341141537445,0.005509641873278237,0.0041797283176593526,Fare
0.006081623226657868,0.004591368227731864,0.0041797283176593526,Fare
0.006169580996370834,0.004591368227731864,0.00522466039707419,Fare
0.006252062025734081,0.004591368227731864,0.0041797283176593526,Fare
0.006268558231606731,0.009182736455463728,0.0041797283176593526,Fare
0.006326294952161003,0.004591368227731864,0.0041797283176593526,Fare
0.006483008907951171,0.005509641873278237,0.0041797283176593526,Fare
0.006491257010887496,0.004591368227731864,0.0041797283176593526,Fare
0.006711184427581656,0.004591368227731864,0.0041797283176593526,Fare
0.006903662157703728,0.005509641873278237,0.0041797283176593526,Fare
0.0069284064665127015,0.010101010101010102,0.009404388714733543,Fare
0.0073462883536786535,0.0036730945821854912,0.00522466039707419,Fare
0.007417815902342461,0.0036730945821854912,0.00522466039707419,Fare
0.007588254701418674,0.006427915518824609,0.0041797283176593526,Fare
0.00791817881887166,0.0036730945821854912,0.00522466039707419,Fare
0.008107885186407126,0.0036730945821854912,0.00522466039707419,Fare
0.00814912570108875,0.0036730945821854912,0.006269592476489028,Fare
0.008231606730451996,0.0036730945821854912,0.006269592476489028,Fare
0.008264599142197295,0.004591368227731864,0.0041797283176593526,Fare
0.008347080171560542,0.0036730945821854912,0.00522466039707419,Fare
0.00857802705377763,0.01652892561983471,0.01567398119122257,Fare
0.008852985813262949,0.0036730945821854912,0.00522466039707419,Fare
0.008907951171230617,0.005509641873278237,0.0041797283176593526,Fare
0.00910042890135269,0.0036730945821854912,0.00522466039707419,Fare
0.009144374793797426,0.0036730945821854912,0.00522466039707419,Fare
0.009237875288683603,0.004591368227731864,0.0041797283176593526,Fare
0.00930933685252392,0.004591368227731864,0.0041797283176593526,Fare
0.009501814582645991,0.005509641873278237,0.0041797283176593526,Fare
0.009537578356977895,0.006427915518824609,0.0041797283176593526,Fare
0.00954028373474101,0.004591368227731864,0.0041797283176593526,Fare
0.009567799406136588,0.006427915518824609,0.0041797283176593526,Fare
0.009897723523589575,0.004591368227731864,0.0041797283176593526,Fare
0.009963708347080172,0.004591368227731864,0.0041797283176593526,Fare
0.010059914219729462,0.0036730945821854912,0.00522466039707419,Fare
0.01022764764104256,0.006427915518824609,0.0073145245559038665,Fare
0.010387132959419332,0.0036730945821854912,0.00522466039707419,Fare
0.010392609699769052,0.0036730945821854912,0.00522466039707419,Fare
0.010458594523259649,0.005509641873278237,0.006269592476489028,Fare
0.010491586935004949,0.0036730945821854912,0.006269592476489028,Fare
0.010557571758495546,0.0036730945821854912,0.00522466039707419,Fare
0.010623556581986144,0.010101010101010102,0.006269592476489028,Fare
0.011481359287363905,0.0036730945821854912,0.00522466039707419,Fare
0.011745298581326296,0.004591368227731864,0.0041797283176593526,Fare
0.011877268228307489,0.004591368227731864,0.0041797283176593526,Fare
0.012372154404486968,0.0036730945821854912,0.006269592476489028,Fare
0.012396898713295943,0.004591368227731864,0.00522466039707419,Fare
0.012707555262289671,0.0036730945821854912,0.00522466039707419,Fare
0.013174991751897062,0.005509641873278237,0.0041797283176593526,Fare
0.013361926756845926,0.0036730945821854912,0.00522466039707419,Fare
0.013543385021445066,0.004591368227731864,0.0041797283176593526,Fare
0.013576377433190366,0.004591368227731864,0.00522466039707419,Fare
0.013856812933025403,0.005509641873278237,0.00522466039707419,Fare
0.013906301550643351,0.005509641873278237,0.0041797283176593526,Fare
0.01430498185417354,0.004591368227731864,0.0041797283176593526,Fare
0.014533157373804024,0.0036730945821854912,0.00522466039707419,Fare
0.014753084790498186,0.0036730945821854912,0.00522466039707419,Fare
0.01486308149125701,0.004591368227731864,0.0041797283176593526,Fare
0.015176509402837348,0.0036730945821854912,0.008359456635318705,Fare
0.01534147146156384,0.0036730945821854912,0.006269592476489028,Fare
0.015473441108545033,0.004591368227731864,0.0041797283176593526,Fare
0.01583635763774332,0.004591368227731864,0.00522466039707419,Fare
0.015935334872979212,0.008264462809917356,0.0041797283176593526,Fare
0.016804157043879907,0.004591368227731864,0.0041797283176593526,Fare
0.01688386671065655,0.004591368227731864,0.0041797283176593526,Fare
0.01710933685252392,0.0036730945821854912,0.00522466039707419,Fare
0.01715605410755526,0.012855831037649219,0.011494252873563218,Fare
0.017321016166281754,0.004591368227731864,0.006269592476489028,Fare
0.01734576047509073,0.0036730945821854912,0.006269592476489028,Fare
0.017518970636753547,0.0073461891643709825,0.008359456635318705,Fare
0.017815902342461234,0.004591368227731864,0.00522466039707419,Fare
0.01829152095018146,0.005509641873278237,0.00522466039707419,Fare
0.01831078851864071,0.004591368227731864,0.006269592476489028,Fare
0.01840976575387661,0.006427915518824609,0.0041797283176593526,Fare
0.018945892444737707,0.004591368227731864,0.0041797283176593526,Fare
0.019218079841636423,0.0073461891643709825,0.0041797283176593526,Fare
0.019597492576707357,0.005509641873278237,0.00522466039707419,Fare
0.01979544704717915,0.004591368227731864,0.0073145245559038665,Fare
0.01984216430221049,0.004591368227731864,0.00522466039707419,Fare
0.020125371164632134,0.004591368227731864,0.006269592476489028,Fare
0.02045529528208512,0.004591368227731864,0.0041797283176593526,Fare
0.02063675354668426,0.0073461891643709825,0.0041797283176593526,Fare
0.020710986473111183,0.0036730945821854912,0.006269592476489028,Fare
0.021774991751897062,0.004591368227731864,0.00522466039707419,Fare
0.02210491586935005,0.004591368227731864,0.0041797283176593526,Fare
0.02244856483008908,0.004591368227731864,0.0041797283176593526,Fare
0.022682283074892774,0.004591368227731864,0.0041797283176593526,Fare
0.02342461233916199,0.004591368227731864,0.00522466039707419,Fare
0.024417156054107554,0.004591368227731864,0.00522466039707419,Fare
0.025734081161332894,0.004591368227731864,0.006269592476489028,Fare
0.026129990102276478,0.004591368227731864,0.00522466039707419,Fare
0.02618772682283075,0.0073461891643709825,0.0041797283176593526,Fare
0.02647641042560211,0.004591368227731864,0.0041797283176593526,Fare
0.027435961728802374,0.0036730945821854912,0.006269592476489028,Fare
0.027977565160013197,0.004591368227731864,0.0041797283176593526,Fare
0.030946882217090067,0.008264462809917356,0.0041797283176593526,Fare
0.0326652589904322,0.0036730945821854912,0.00522466039707419,Fare
0.03331956450016496,0.004591368227731864,0.0041797283176593526,Fare
0.033968459254371496,0.0036730945821854912,0.00522466039707419,Fare
0.03431210821511052,0.006427915518824609,0.00522466039707419,Fare
0.03467779610689541,0.0036730945821854912,0.00522466039707419,Fare
0.035037941273507095,0.004591368227731864,0.0073145245559038665,Fare
0.036291652919828436,0.0036730945821854912,0.006269592476489028,Fare
0.03688551633124381,0.0036730945821854912,0.00522466039707419,Fare
0.03727865390960079,0.005509641873278237,0.0073145245559038665,Fare
0.037611349389640385,0.0036730945821854912,0.00522466039707419,Fare
0.03825747278126031,0.0036730945821854912,0.00522466039707419,Fare
0.04036621577037281,0.004591368227731864,0.0041797283176593526,Fare
0.04289013526888816,0.0036730945821854912,0.006269592476489028,Fare
0.043945892444737705,0.004591368227731864,0.00522466039707419,Fare
0.045727482678983834,0.0036730945821854912,0.006269592476489028,Fare
0.04589244473771032,0.010101010101010102,0.0041797283176593526,Fare
0.04684922467832398,0.004591368227731864,0.00522466039707419,Fare
0.04703615968327284,0.0036730945821854912,0.00522466039707419,Fare
0.04849884526558891,0.006427915518824609,0.0041797283176593526,Fare
0.049653579676674366,0.0036730945821854912,0.00522466039707419,Fare
0.05062962718574728,0.0036730945821854912,0.0073145245559038665,Fare
0.05099802045529528,0.005509641873278237,0.0041797283176593526,Fare
0.051440646651270204,0.0036730945821854912,0.00522466039707419,Fare
0.05164414384691521,0.0036730945821854912,0.00522466039707419,Fare
0.052029033322335855,0.004591368227731864,0.0041797283176593526,Fare
0.052259980204552955,0.004591368227731864,0.00522466039707419,Fare
0.05255691191026064,0.004591368227731864,0.00522466039707419,Fare
0.05422025734081161,0.004591368227731864,0.0041797283176593526,Fare
0.054871857472781255,0.0036730945821854912,0.006269592476489028,Fare
0.055080831408775975,0.004591368227731864,0.00522466039707419,Fare
0.05619729462223689,0.0036730945821854912,0.00522466039707419,Fare
0.05707687231936655,0.0036730945821854912,0.0073145245559038665,Fare
0.059386341141537444,0.004591368227731864,0.00522466039707419,Fare
0.06009844935664797,0.0036730945821854912,0.00522466039707419,Fare
0.061695809963708347,0.0036730945821854912,0.00522466039707419,Fare
0.07022434839986803,0.0036730945821854912,0.00522466039707419,Fare
0.07185747278126031,0.004591368227731864,0.00522466039707419,Fare
0.07316614978554932,0.004591368227731864,0.00522466039707419,Fare
0.07474430880897394,0.0036730945821854912,0.00522466039707419,Fare
0.0791817881887166,0.0036730945821854912,0.006269592476489028,Fare
0.08874958759485319,0.0036730945821854912,0.00522466039707419,Fare
0.08949739359947212,0.004591368227731864,0.006269592476489028,Fare
0.09567799406136589,0.0036730945821854912,0.00522466039707419,Fare
0.0966814912570109,0.0036730945821854912,0.00522466039707419,Fare
0.1,0.005509641873278237,0.0041797283176593526,Fare
0.10126195974925767,0.0036730945821854912,0.006269592476489028,Fare
0.10878700098977236,0.0036730945821854912,0.006269592476489028,Fare
0.12372154404486968,0.0036730945821854912,0.00522466039707419,Fare
0.12707555262289671,0.0036730945821854912,0.006269592476489028,Fare
0.13945067634444078,0.0036730945821854912,0.0073145245559038665,Fare
0.1501319696469812,0.004591368227731864,0.00522466039707419,Fare
0.17354008578027053,0.005509641873278237,0.006269592476489028,Fare
0.3380595183107885,0.0036730945821854912,0.0073145245559038665,Fare
0.0,0.31671554252199413,0.631578947368421,passenger_class_Lower
1.0,0.6832844574780058,0.3684210526315789,passenger_class_Lower
0.0,0.8269794721407625,0.7177033492822966,passenger_class_Middle
1.0,0.17302052785923755,0.2822966507177033,passenger_class_Middle
0.0,0.844574780058651,0.631578947368421,passenger_class_Upper
1.0,0.15542521994134897,0.3684210526315789,passenger_class_Upper
0.0,0.8475073313782991,0.31100478468899523,passenger_sex_F
1.0,0.15249266862170088,0.6889952153110048,passenger_sex_F
0.0,0.15249266862170088,0.6889952153110048,passenger_sex_M
1.0,0.8475073313782991,0.31100478468899523,passenger_sex_M
0.0,0.9413489736070382,0.9760765550239234,TicketPrefix_alt_A
1.0,0.05865102639296188,0.023923444976076555,TicketPrefix_alt_A
0.0,1.0,1.0,TicketPrefix_alt_A_S
0.0,0.9824046920821115,0.9712918660287081,TicketPrefix_alt_C
1.0,0.017595307917888565,0.028708133971291867,TicketPrefix_alt_C
0.0,0.9530791788856305,0.9760765550239234,TicketPrefix_alt_CA
1.0,0.0469208211143695,0.023923444976076555,TicketPrefix_alt_CA
0.0,0.9736070381231672,0.937799043062201,TicketPrefix_alt_C_A
1.0,0.026392961876832845,0.06220095693779904,TicketPrefix_alt_C_A
0.0,0.9853372434017595,0.9808612440191388,TicketPrefix_alt_C_A_SOTON
1.0,0.01466275659824047,0.019138755980861243,TicketPrefix_alt_C_A_SOTON
0.0,0.9853372434017595,0.9808612440191388,TicketPrefix_alt_F_C
1.0,0.01466275659824047,0.019138755980861243,TicketPrefix_alt_F_C
0.0,0.9882697947214076,0.9712918660287081,TicketPrefix_alt_F_C_C
1.0,0.011730205278592375,0.028708133971291867,TicketPrefix_alt_F_C_C
0.0,0.9853372434017595,0.9808612440191388,TicketPrefix_alt_Fa
1.0,0.01466275659824047,0.019138755980861243,TicketPrefix_alt_Fa
0.0,0.9853372434017595,0.9760765550239234,TicketPrefix_alt_LINE
1.0,0.01466275659824047,0.023923444976076555,TicketPrefix_alt_LINE
0.0,0.2375366568914956,0.27751196172248804,TicketPrefix_alt_NoPrefix
1.0,0.7624633431085044,0.722488038277512,TicketPrefix_alt_NoPrefix
0.0,0.9589442815249267,0.8755980861244019,TicketPrefix_alt_PC
1.0,0.04105571847507331,0.12440191387559808,TicketPrefix_alt_PC
0.0,0.9853372434017595,0.9808612440191388,TicketPrefix_alt_PP
1.0,0.01466275659824047,0.019138755980861243,TicketPrefix_alt_PP
0.0,0.9853372434017595,0.9760765550239234,TicketPrefix_alt_P_PP
1.0,0.01466275659824047,0.023923444976076555,TicketPrefix_alt_P_PP
0.0,0.9882697947214076,0.9760765550239234,TicketPrefix_alt_SC
1.0,0.011730205278592375,0.023923444976076555,TicketPrefix_alt_SC
0.0,1.0,1.0,TicketPrefix_alt_SCO_W
0.0,0.9882697947214076,0.9760765550239234,TicketPrefix_alt_SC_AH
1.0,0.011730205278592375,0.023923444976076555,TicketPrefix_alt_SC_AH
0.0,0.9882697947214076,0.9760765550239234,TicketPrefix_alt_SC_PARIS
1.0,0.011730205278592375,0.023923444976076555,TicketPrefix_alt_SC_PARIS
0.0,0.9882697947214076,0.9712918660287081,TicketPrefix_alt_SC_Paris
1.0,0.011730205278592375,0.028708133971291867,TicketPrefix_alt_SC_Paris
0.0,0.9853372434017595,0.9808612440191388,TicketPrefix_alt_SOTON_O
1.0,0.01466275659824047,0.019138755980861243,TicketPrefix_alt_SOTON_O
0.0,0.9736070381231672,0.9808612440191388,TicketPrefix_alt_SOTON_OQ
1.0,0.026392961876832845,0.019138755980861243,TicketPrefix_alt_SOTON_OQ
0.0,0.9824046920821115,0.9808612440191388,TicketPrefix_alt_SOTON_O_Q
1.0,0.017595307917888565,0.019138755980861243,TicketPrefix_alt_SOTON_O_Q
0.0,1.0,1.0,TicketPrefix_alt_SO_C
0.0,0.9736070381231672,0.9521531100478469,TicketPrefix_alt_STON_O
1.0,0.026392961876832845,0.04784688995215311,TicketPrefix_alt_STON_O
0.0,0.9882697947214076,0.9760765550239234,TicketPrefix_alt_SW_PP
1.0,0.011730205278592375,0.023923444976076555,TicketPrefix_alt_SW_PP
0.0,0.9853372434017595,0.9808612440191388,TicketPrefix_alt_S_C_A
1.0,0.01466275659824047,0.019138755980861243,TicketPrefix_alt_S_C_A
0.0,0.9853372434017595,0.9760765550239234,TicketPrefix_alt_S_C_PARIS
1.0,0.01466275659824047,0.023923444976076555,TicketPrefix_alt_S_C_PARIS
0.0,0.9794721407624634,0.9808612440191388,TicketPrefix_alt_S_O_C
1.0,0.020527859237536656,0.019138755980861243,TicketPrefix_alt_S_O_C
0.0,0.9853372434017595,0.9808612440191388,TicketPrefix_alt_S_O_P
1.0,0.01466275659824047,0.019138755980861243,TicketPrefix_alt_S_O_P
0.0,0.9853372434017595,0.9808612440191388,TicketPrefix_alt_S_O_P_P
1.0,0.01466275659824047,0.019138755980861243,TicketPrefix_alt_S_O_P_P
0.0,1.0,1.0,TicketPrefix_alt_S_P
0.0,0.9882697947214076,0.9760765550239234,TicketPrefix_alt_S_W_PP
1.0,0.011730205278592375,0.023923444976076555,TicketPrefix_alt_S_W_PP
0.0,0.9853372434017595,0.9760765550239234,TicketPrefix_alt_WE_P
1.0,0.01466275659824047,0.023923444976076555,TicketPrefix_alt_WE_P
0.0,0.9765395894428153,0.9808612440191388,TicketPrefix_alt_W_C
1.0,0.02346041055718475,0.019138755980861243,TicketPrefix_alt_W_C
0.0,0.9853372434017595,0.9808612440191388,TicketPrefix_alt_W_E_P
1.0,0.01466275659824047,0.019138755980861243,TicketPrefix_alt_W_E_P
